CIKKSZAM;MEGN;MENYEGY;BESZAR;ELADAR;AFASZAZ;AKTKESZ;TORT
1010142;VICEROY RED 474;DB;451,8;474;0;0;HAMIS
1010100;VICEROY RED 499;DB;478,8;499;0;61;HAMIS
1010064;VICEROY RED 100 455;DB;432,97;455;0;0;HAMIS
1010015;VICEROY RED 100 485;DB;461,6;485;0;0;HAMIS
1010126;VICEROY RED 100 510;DB;487,8;510;0;20;HAMIS
1010104;VICEROY S-LINE BLUE 495;DB;475,4;495;0;9;HAMIS
1010094;VICEROY S-LINE RED 495;DB;475,4;495;0;0;HAMIS
1010042;VICEROY S-LINE SILVER 495;DB;475,4;495;0;8;HAMIS
8600006;VILEDA GLITZI SUR.SZIVACS;DB;182,75;299;25;15;HAMIS
1480016;VILLA NEGRA TOLNAI MERLO;DB;279;399;25;0;HAMIS
1460014;VILLANYI MERLOT PINOT 3L;DB;1634;2499;25;1;HAMIS
1120050;VILMOSKORTE 0,04 GYORI;DB;110,7;179;25;18;HAMIS
1220007;VILMOSKORTE SZ.ITAL 0,7F;DB;1099,49;2199;25;2;HAMIS
4000182;VILNIAUS ETCSOKI 100G;DB;61,77;99;25;0;HAMIS
1415005;VINERA 0,75L KEKFRANKOS;DB;159,37;299;25;11;HAMIS
1415006;VINERA 0,75L OLASZRIZL;DB;159,37;299;25;15;HAMIS
2540040;VIOLA ANGOLSZALONNA;KG;2550;3299;25;0;IGAZ
2440109;VIOLA BACSKAI HURKA;KG;699;1099;25;0;IGAZ
2520069;VIOLA DEBRECENI 350G;DB;299;499;25;-1;HAMIS
2440080;VIOLA DISZNOSAJT SZEL.100;DB;83;85;25;0;HAMIS
2440091;VIOLA FF KARAJ 100G;DB;245;389;25;1;HAMIS
2440058;VIOLA FOKHAGYMAS FELV;KG;660;899;25;0;IGAZ
2460061;VIOLA GOMBAS PARIZSI 500G;DB;399;449;25;0;HAMIS
2420081;VIOLA GRILLER 500G;DB;453;599;25;0;HAMIS
2520002;VIOLA HAZI KOLBASZ;KG;948,62;1499;25;2,322;IGAZ
2520001;VIOLA KEDVENC KG;KG;695;799;25;0;IGAZ
2440055;VIOLA KENOMAJAS KG;KG;499;799;25;-0,01;IGAZ
2440015;VIOLA KENOMAJAS 150G;DB;41,9;99;25;0;HAMIS
2440184;VIOLA KRAKKOI SZELET KG;KG;2552,79;1650;25;0;IGAZ
2440047;VIOLA KRAKKOI SZELET 100;DB;157;279;25;0;HAMIS
2400035;VIOLA KRINOLIN 300G MUBEL;DB;220;339;25;0;HAMIS
2440128;VIOLA LIGHT PARIZSI;KG;825;1399;25;0;IGAZ
2460043;VIOLA LONCS;KG;636,85;999;25;1,718;IGAZ
2440067;VIOLA LONCS 100G;DB;109;179;25;0;HAMIS
2440048;VIOLA MAGYAROS MAJAS 300G;DB;219;239;25;0;HAMIS
2440099;VIOLA MAJAS 100G;DB;52,5;99;25;0;HAMIS
2440032;VIOLA MAJORANN.MAJAS 150G;DB;65;99;25;0;HAMIS
2440021;VIOLA MINI SONKA 500G;DB;419;629;25;0;HAMIS
2440065;VIOLA OLASZ FELVAGOTT;KG;779;1199;25;0,056;IGAZ
2400000;VIOLA PARIZSI;KG;824,96;1350;25;11,798;IGAZ
2440030;VIOLA PARIZSI 100G;DB;125;199;25;0;HAMIS
2440076;VIOLA PARIZSI 500G;DB;449;699;25;0;HAMIS
2440074;VIOLA RAKOTT NYELV 100G;DB;149;229;25;0;HAMIS
2400079;VIOLA RAKOTT SERTESFEJ;KG;694,38;699;25;0;IGAZ
2400153;VIOLA RAKOTT SERTESNYELV;KG;1028,78;1590;25;0,372;IGAZ
2400002;VIOLA SAJTOS PARIZSI;KG;771,52;1290;25;4,606;IGAZ
2440083;VIOLA SAJTOS PARIZSI 100G;DB;129,9;219;25;1;HAMIS
2400125;VIOLA SAJTOS PARIZSI 500G;DB;375;599;25;0;HAMIS
2440176;VIOLA SOMA KEDVENCE 100G;DB;135;209;25;0;HAMIS
2440158;VIOLA SONKA 500G;DB;498;799;25;0;HAMIS
2440079;VIOLA SOPRONI 500G;DB;326,25;299;25;0;HAMIS
2440063;VIOLA SOPRONI FELVAGOTT;KG;779;899;25;0,364;IGAZ
2440068;VIOLA SZENDVICS SONKA 100;DB;149;249;25;0;HAMIS
2440108;VIOLA SZENDVICSSONKA KG;KG;874,23;1499;25;0;IGAZ
2440115;VIOLA TARJA 100G;DB;189;289;25;0;HAMIS
2440069;VIOLA TAVASZI 100G;DB;133;139;25;0;HAMIS
2440157;VIOLA TAVASZI 500G;DB;399;629;25;-2;HAMIS
2440000;VIOLA TAVASZI FELVAGOTT;KG;814,04;1390;25;0,744;IGAZ
2440177;VIOLA TURISTA 100G SZEL;DB;165;229;25;1;HAMIS
2440001;VIOLA TURISTA FELVAGOTT;KG;969,08;1599;25;2,928;IGAZ
2420065;VIOLA UBORKAS MAJAS 150G;DB;78;155;25;0;HAMIS
2520004;VIOLA VADASZ SZELET KG;KG;1013;1499;25;0,056;IGAZ
2440202;VIOLA VELENCEI MIX 100G;DB;299;449;25;10;HAMIS
2440189;VIOLA VELENCEI SZALAMI;KG;1499;1999;25;0,144;IGAZ
2460030;VIOLA VIKEND KG;KG;715;1199;25;0,424;IGAZ
2440062;VIOLA VIKEND 100G;DB;129;209;25;0;HAMIS
2440073;VIOLA VIKEND 500G;DB;359;599;25;1;HAMIS
2440039;VIOLA VIRSLI 440G;DB;205,5;349;25;5;HAMIS
2440022;VIOLA VIRSLI JUHBELES KG;KG;865;1299;25;0;IGAZ
2440141;VIOLA VIRSLI MUBELES;KG;419;699;25;0;IGAZ
2460062;VIOLA XXL PARIZSI;KG;829;1299;25;0;IGAZ
2440060;VIOLA ZALA 100G;DB;135,46;209;25;2;HAMIS
2400034;VIOLA ZALA FELVAGOTT;KG;876;1350;25;0,034;IGAZ
2460018;VIOLA/KINGA GOMBAS FELVAG;KG;887,28;1390;25;1,274;IGAZ
5651000;VIRAGMEZ 100G TUBUS;DB;136,5;179;25;0;HAMIS
5650003;VIRAGMEZ 150G TUBUS;DB;174,15;279;25;27;HAMIS
5651003;VIRAGMEZ 250G;DB;188,57;289;25;0;HAMIS
5651005;VIRAGMEZ 250G MACIS;DB;263,51;399;25;1;HAMIS
5650006;VIRAGMEZ 500G;DB;255,6;399;25;0;HAMIS
5000080;VISEGRADI 1,5L DUS;DB;50,76;89;25;218;HAMIS
5000050;VISEGRADI 1,5L MENTES;DB;49,72;89;25;31;HAMIS
2000024;VITA BEVONT KAK.CSIGA 220;DB;125,8;219;18;0;HAMIS
2000034;VITA BRIOS 47G;DB;41,36;65;18;0;HAMIS
2000035;VITA BRIOS 95G;DB;77;119;18;0;HAMIS
2000008;VITA BURKIFLI DIOS 100G;DB;79,46;119;18;16;HAMIS
2000017;VITA BURKIFLI MAKOS 100G;DB;79,46;119;18;34;HAMIS
2000014;VITA CSASZARZSEMLE;DB;20;49;18;5;HAMIS
2000029;VITA DUPLA SOSRUD;DB;31;59;18;-322;HAMIS
2000031;VITA F.FONOTT KALACS 250G;DB;154;259;18;0;HAMIS
2000042;VITA FEHER KENYER 0,5KG;DB;105;159;18;0;HAMIS
2000006;VITA FEHER KENYER 1KG;KG;148;229;18;-10,434;IGAZ
2000007;VITA FEHER KENYER SZELET;DB;174;269;18;-7;HAMIS
2000003;VITA FELBARNA 1KG;KG;154;239;18;-1,398;IGAZ
2000025;VITA FELBARNA 1KG SZELET;DB;174;269;18;0;HAMIS
2000012;VITA FELFEHER KENYER 0,75;DB;139,28;209;18;-2;HAMIS
2000032;VITA FOSZLOS KALACS 500G;DB;293;449;18;0;HAMIS
2000011;VITA FRANCIA RUD 0,25KG;DB;90,1;139;18;32;HAMIS
2000027;VITA GRAHAM BUCI 2DB;DB;61,1;119;18;0;HAMIS
2000022;VITA KAKAOS CSIGA 85G;DB;71,42;99;18;-24;HAMIS
2000038;VITA KAPOSZTAS POGI 57G;DB;45,76;75;18;0;HAMIS
2000033;VITA KORPAS KENYER 0,5KG;DB;162;269;18;0;HAMIS
2000013;VITA KUKORICAS KENYER 1KG;KG;166;239;18;111,07;IGAZ
2000036;VITA LEKVAROS BUKTA 100G;DB;68,64;119;18;2;HAMIS
2000021;VITA LEKVAROS TASKA 100G;DB;85,71;149;18;-4;HAMIS
2000004;VITA MAGVAS ZSEMLE;DB;25;39;18;-10;HAMIS
2000009;VITA MAGYAROS KENYER 0,75;DB;114,5;229;18;0;HAMIS
2000010;VITA MAGYAROS KENYER 1KG;KG;166;239;18;-66,838;IGAZ
2000019;VITA MARTOTT TUROS 100G;DB;104,46;159;18;5;HAMIS
2000039;VITA ROZSLANG 1KG;DB;203;299;18;-6;HAMIS
2000002;VITA SAJTOS BAGETT;DB;71,28;115;18;56;HAMIS
2000041;VITA SAJTOS POGI 100G;DB;0;89;18;0;HAMIS
2000023;VITA SAJTOS RUD 50G;DB;58,03;99;18;5;HAMIS
2000016;VITA SOS KIFLI;DB;16,96;29;18;65;HAMIS
2000028;VITA SULI RUD;DB;25;39;18;-152;HAMIS
2000001;VITA SZEZ.DUPLA ZSEMLE;DB;35,7;59;18;2;HAMIS
2000040;VITA SZIVBARAT KENYER 500;DB;168,75;269;18;1;HAMIS
2000030;VITA SZIVBARAT ZSEMLE 4DB;DB;93,75;145;18;2;HAMIS
2000026;VITA TEJES KIFLI;DB;13;22;18;-29;HAMIS
2000037;VITA TEPERTOS POGI 57G;DB;43,12;75;18;0;HAMIS
2000020;VITA TUROS TASKA 100G;DB;75;149;18;7;HAMIS
2000018;VITA UNNEPI KUGLOF 1KG;KG;559;849;18;0,178;IGAZ
4200148;VITA-C CITROM;DB;99,35;169;25;29;HAMIS
4200151;VITA-C EPER;DB;86,78;169;25;7;HAMIS
4200150;VITA-C NARANCS;DB;86,73;169;25;9;HAMIS
5600127;VITALIS MUZLI 300G ALMAS;DB;266,78;419;18;0;HAMIS
5600045;VITALIS MUZLI 300G CSOKIS;DB;295,36;419;18;7;HAMIS
5600128;VITALIS MUZLI 300G DIOS-M;DB;295,36;419;18;5;HAMIS
5600060;VITALIS MUZLI 300G EPER-J;DB;248,67;419;18;0;HAMIS
5600046;VITALIS MUZLI 300G MEZES;DB;269,1;419;18;0;HAMIS
5600042;VITALIS MUZLI 300G MOGYOR;DB;266,78;419;18;0;HAMIS
5600083;VITALIS MUZLI 300G VANILI;DB;248,68;419;18;0;HAMIS
5600044;VITALIS MUZLI 375G GYUMOL;DB;295,36;419;18;2;HAMIS
3700036;VITAMOR 315ML GYUM.KREM;DB;125,14;209;25;0;HAMIS
3700039;VITAMOR 370ML KAJSZIDZSEM;DB;189,21;329;25;0;HAMIS
3700040;VITAMOR 370ML KAJSZILEKVA;DB;209,44;319;25;0;HAMIS
3700029;VITAMOR 370ML OSZIB.LEKVA;DB;179,2;329;25;0;HAMIS
3700041;VITAMOR 370ML SZAMOC.DZSE;DB;167,74;319;25;0;HAMIS
3700033;VITAMOR 650G KAJSZI IZ;DB;245,1;369;25;0;HAMIS
3700019;VITAMOR 650G VEGYES IZ;DB;235,45;359;25;0;HAMIS
5020033;SZORP VITAMOR 2L ERDEI V;DB;189,48;299;25;0;HAMIS
5023000;SZORP VITAMOR 2L MALNA;DB;189,48;299;25;0;HAMIS
5023001;SZORP VITAMOR 2L NARANCS;DB;189,48;299;25;0;HAMIS
5100037;VITO ETELIZESITO 1KG;DB;332,82;549;25;1;HAMIS
5900024;VITTO 400G MACSKA SZ;DB;106,42;159;25;0;HAMIS
5900040;VITTO 400G MACSKA HUS;DB;106,42;159;25;0;HAMIS
5900100;VITTO 1240G KONZERVEK;DB;222,52;339;25;0;HAMIS
4100001;VIVA MADEMOSIE 100G;DB;224,03;379;25;0;HAMIS
4100002;VIVA SIGNORINA 100G;DB;238,59;379;25;5;HAMIS
1420015;VIVAMUS TOKAJI FORDITAS;DB;842;1399;25;0;HAMIS
2000015;VIZES ZSEMLE;DB;12;19;18;-2520;HAMIS
6400003;VIZKOOLDO 1000 ML;DB;134,38;239;25;4;HAMIS
1111005;VODKA 0,2L KUPICA;DB;264;399;25;-12;HAMIS
1210061;VODKA 0,5L CBA KOZAK;DB;659;959;25;1;HAMIS
1111011;VODKA 0,5L KUPICA TAJGA;DB;634;959;25;0;HAMIS
1120056;VODKA 0,5L STAMPO VOLGA;DB;736;1190;25;8;HAMIS
1120028;VODKA ALASZKA 0,2L;DB;407,67;669;25;4;HAMIS
1120058;VODKA ALASZKA 0,5L F;DB;1012;1699;25;7;HAMIS
1120029;VODKA ALASZKA 0,7L DD;DB;1927,2;2990;25;1;HAMIS
1200061;VODKA BOLS 0,7L;DB;1878,22;2890;25;1;HAMIS
1230013;VODKA ERISTOFF 0,7L BRUT;DB;1695,62;2690;25;1;HAMIS
1230014;VODKA ERISTOFF 0,7L RED;DB;2204,54;3490;25;1;HAMIS
1200012;VODKA FINLANDIA 0,7L 3IZ;DB;1982;3299;25;6;HAMIS
1200009;VODKA GORBATSHOW 0,7;DB;1564,12;2399;25;2;HAMIS
1200042;VODKA KAISER 0,5L;DB;998,09;1499;25;1;HAMIS
1210015;VODKA KALINKA 0,2L;DB;409,56;649;25;12;HAMIS
1210016;VODKA KALINKA 0,5L;DB;943,86;1559;25;4;HAMIS
1220034;VODKA KEGLEVICH DINNYES;DB;1370,77;2199;25;5;HAMIS
1200022;VODKA LIKOR 0,7L CITROM;DB;778,64;1199;25;0;HAMIS
1200034;VODKA LIKOR 0,7L SDINNYE;DB;778,64;1199;25;0;HAMIS
1200035;VODKA LIKOR 0,7L SZAMOCA;DB;778,64;1199;25;0;HAMIS
1120000;VODKA ROYAL 0,2L;DB;454,56;699;25;2;HAMIS
1120015;VODKA ROYAL 0,5L;DB;944,68;1499;25;2;HAMIS
1220011;VODKA RUSSIAN 0,7L;DB;930;1499;25;2;HAMIS
1210014;VODKA SMIRNOFF RED 0,7L;DB;2236,32;3399;25;1;HAMIS
1120055;VODKA STOLICHNAYA 0,5L;DB;1627,64;2499;25;1;HAMIS
1000028;VOGUE SUPERSLIM AROME 685;DB;640;685;0;4;HAMIS
1000020;VOGUE SUPERSLIM MENTH 650;DB;603,8;650;0;8;HAMIS
1590007;VOILA PEZSGO AFONYA;DB;661,28;949;25;1;HAMIS
1590015;VOILA PEZSGO CHERRY;DB;652,85;949;25;7;HAMIS
1590004;VOILA PEZSGO OSZIBARACK;DB;651,63;949;25;6;HAMIS
1120064;VOLGA 0,2L BUTYKOS;DB;220,89;359;25;4;HAMIS
1120065;VOLGA 0,5L BUTYKOS;DB;474,22;799;25;7;HAMIS
2070017;VOLLKORN KENYER 350G;DB;131,95;209;18;3;HAMIS
9550011;VONALKODCIMKE;DB;292,4;366;25;10;HAMIS
5100029;VOROSHAGYMAKR.160G UNIVER;DB;163,37;269;25;0;HAMIS
3200005;VOROSKAPOSZTA 360G MATRA;DB;131,26;219;25;3;HAMIS
3200109;VOROSKAPOSZTA 680ML KELLE;DB;177,38;269;25;0;HAMIS
3200095;VOROSKAPOSZTA 720ML KORON;DB;139,75;269;25;0;HAMIS
3200026;VOROSKAPOSZTA 720ML REGE;DB;199;269;25;0;HAMIS
4000170;WAFER OSTYA HAPPY 27G TEJ;DB;32,9;59;25;0;HAMIS
4000149;WAFERS 100G MOGYOROS;DB;0,01;139;25;0;HAMIS
4000215;WAFERS 100G OSTYA;DB;0,01;139;25;0;HAMIS
4300159;WAFERS 250G KAKAOS;DB;160,88;299;25;3;HAMIS
4300158;WAFERS 250G MOGYOROS;DB;160,88;299;25;2;HAMIS
4000083;WAFFELKUGEL 120G KOKUSZ;DB;204,06;319;25;0;HAMIS
4000077;WAFFELKUGEL 125G MOGYORO;DB;203,51;319;25;0;HAMIS
2200015;WAJA KOCKA MARGARIN 250G;DB;89;139;25;-1;HAMIS
2200060;WAJA LIGHT 500G CSESZES;DB;104,48;189;25;0;HAMIS
5040050;WATT 250ML;DB;80,27;149;25;74;HAMIS
5040041;WATT 250ML LIGHT;DB;80,47;149;25;24;HAMIS
5049018;WATT 250ML NATURA;DB;139,9;219;25;0;HAMIS
1495000;WEINHAUS DANKO 0,75L VOR;DB;253,23;399;25;8;HAMIS
6400049;WELL DONE 750ML WC TISZT.;DB;208,33;349;25;0;HAMIS
6400031;WELL DONE 750ML ZSIROLDO;DB;599,2;899;25;0;HAMIS
6200002;WELL DONE MOSOGAT 0,5L UT;DB;107,5;159;25;0;HAMIS
6300028;WELL DONE OBLITO 0,5L UT;DB;107,5;159;25;0;HAMIS
6400041;WELL DONE TISZTITOHAB 750;DB;517,81;799;25;0;HAMIS
7040013;WELLA GEL 150ML;DB;559,4;849;25;0;HAMIS
7030014;WELLA HAJHAB 200ML;DB;440,35;849;25;0;HAMIS
7020010;WELLA HAJLAKK 250ML;DB;483,3;849;25;0;HAMIS
1020007;WEST ICE $ 550;DB;479,02;550;0;10;HAMIS
1020000;WEST ICE 490;DB;461,5;490;0;6;HAMIS
1020024;WEST RED 550;DB;518,76;550;0;10;HAMIS
1020099;WEST RED 490;DB;461,5;490;0;0;HAMIS
1020039;WEST SILVER $ 550;DB;518,75;550;0;0;HAMIS
1220017;WHISK 10 DOLLARS 0,7L;DB;1135,2;1799;25;2;HAMIS
1210052;WHISK BLACK RIDER 0,7;DB;1113,25;1799;25;5;HAMIS
1220006;WHISK OLD COUNTRY 0,7L;DB;987,35;2390;25;3;HAMIS
5900101;WHISKAS 85G SUPREME MIND;DB;107,05;119;25;45;HAMIS
5900019;WHISKAS 400G HAL;DB;190;309;25;4;HAMIS
5900015;WHISKAS 400G MARHA;DB;206,4;309;25;6;HAMIS
5900016;WHISKAS 400G PULYKA;DB;206,4;309;25;17;HAMIS
5900082;WHISKAS 100G 4X1 FELNOTT;DB;291,33;439;25;9;HAMIS
5900083;WHISKAS 100G 4X1 JUNIOR;DB;336,7;489;25;13;HAMIS
5900023;WHISKAS 100G BORJU/ETC;DB;86,42;139;25;39;HAMIS
5900025;WHISKAS 100G JUNIOR;DB;95,41;149;25;17;HAMIS
5910011;WHISKAS 300G JUNIOR;DB;235,79;369;25;16;HAMIS
5910013;WHISKAS 300G CSIRKE;DB;197,35;339;25;3;HAMIS
5910012;WHISKAS 300G HARHAHUS;DB;220,37;339;25;11;HAMIS
5910014;WHISKAS 300G TONHALAS;DB;181,93;339;25;0;HAMIS
1220001;WHISKY BALLANTINE'S 0,5L;DB;1851,95;2890;25;1;HAMIS
1200004;WHISKY BALLANTINE'S 0,7L;DB;2316,84;3790;25;5;HAMIS
1220018;WHISKY BLACK KNIGHT 0,7L;DB;1574,32;2490;25;1;HAMIS
1210011;WHISKY BLACK VELVET 0,7;DB;1564,39;2699;25;4;HAMIS
1210012;WHISKY BLACK VELVET 0,75D;DB;1571,68;2699;25;0;HAMIS
1200029;WHISKY CHIVAS REGAL 0,5L;DB;3103,33;4890;25;3;HAMIS
1200003;WHISKY GRANT'S 0,7;DB;2400;3890;25;0;HAMIS
1230007;WHISKY JACK D.GENTLEMAN;DB;4477,2;7499;25;0;HAMIS
1230009;WHISKY JACK DANIELS 0,5L;DB;2519,68;3899;25;0;HAMIS
1230008;WHISKY JACK DANIELS 0,7 D;DB;2487,9;4990;25;2;HAMIS
1230010;WHISKY JACK DANIELS 0,7DD;DB;4170,53;6490;25;-1;HAMIS
1230006;WHISKY JIM BEAM 0,7L;DB;2450,42;3999;25;1;HAMIS
1210049;WHISKY JOHNNIE WALKER 0,5;DB;1858,49;2999;25;1;HAMIS
1210010;WHISKY JOHNNIE WALKER 0,7;DB;2275,1;3999;25;2;HAMIS
1200031;WHISKY OLD SMUGGLER 0,7L;DB;1755,04;2995;25;8;HAMIS
1200063;WHISKY TULLAMORE DEW;DB;2936,71;4599;25;1;HAMIS
1220013;WHITE RUM 0,7L;DB;930;1499;25;2;HAMIS
4440009;WIEPOL 400G SUTIK;DB;279,46;399;25;0;HAMIS
7420058;WILKINSON 2 ELDOB.5;DB;126,99;199;25;18;HAMIS
7420059;WILKINSON 2 PLUS ELDOB.5;DB;191,18;299;25;10;HAMIS
7420057;WILKINSON EXTRA 3 ELD.4;DB;445,16;699;25;6;HAMIS
7420060;WILKINSON LEVELES 1DB;DB;69,71;110;25;0;HAMIS
4800033;WINTERFRESH DRAZSE COOL;DB;72,2;129;25;45;HAMIS
4800043;WINTERFRESH DRAZSE GREEN;DB;70,97;129;25;3;HAMIS
4800034;WINTERFRESH DRAZSE ORIGIN;DB;70,9;129;25;79;HAMIS
4800010;WINTERFRESH MINTS GREEN;DB;99,25;179;25;49;HAMIS
4800002;WINTERFRESH MINTS ORIGIN;DB;99,23;179;25;8;HAMIS
9502002;WONDER GOLD LR6 CERUZA 4;DB;391,08;659;25;5;HAMIS
4800039;WRIGLEYS DRAZSE SPEARM;DB;66,15;119;25;94;HAMIS
7000064;WU2 SAMPON 100ML;DB;114,68;179;25;10;HAMIS
7000065;WU2 SAMPON 1000ML;DB;440;649;25;3;HAMIS
7040016;WU2 ZSELE 100ML NEXT;DB;219,43;359;25;0;HAMIS
5049006;XL ENERGIAITAL 250ML;DB;92,13;139;25;0;HAMIS
5025003;YO SZORP 0,7L ALMA;DB;437,7;699;25;7;HAMIS
5025004;YO SZORP 0,7L BODZA;DB;477,87;699;25;4;HAMIS
5025005;YO SZORP 0,7L CSERESZNYE;DB;450,55;699;25;2;HAMIS
5025000;YO SZORP 0,7L F.RIBIZLI;DB;456;699;25;-1;HAMIS
5025006;YO SZORP 0,7L MALNA;DB;456;699;25;1;HAMIS
5025001;YO SZORP 0,7L NARANCS;DB;465,83;699;25;2;HAMIS
5025002;YO SZORP 0,7L OSZIBAR;DB;432;699;25;5;HAMIS
5025007;YO SZORP 0,7L SZAMOCA;DB;448,8;699;25;1;HAMIS
2130022;YOGINOS JOGHURT 4X125G;DB;169,6;259;18;0;HAMIS
2130016;YOGOLLE JOGHURT 150G TOLL;DB;49;69;18;0;HAMIS
6150018;YPLON SZONYEG-KARPIT 600M;DB;438,33;699;25;0;HAMIS
4200082;YUMI 80G GUMICUKOR;DB;61,2;99;25;22;HAMIS
4200093;YUMI 200G BEKA GUMICUKOR;DB;125,73;199;25;0;HAMIS
4200090;YUMI 200G CAPA GUMICUKOR;DB;125,73;199;25;0;HAMIS
4200055;YUMI 200G GYUMOLCSKOKTEL;DB;125,73;199;25;16;HAMIS
3810038;Z ALMA III.O. MAGY.MOLLIE;KG;56;59;25;28,821;IGAZ
3810004;Z ALMA II.0.MAGYAR IDARED;KG;80;149;25;-35,293;IGAZ
3810025;Z ALMA II.O. GOLDEN HAZAI;KG;111,96;69;25;8,43;IGAZ
3810005;Z ALMA II.O. HAZAI JONAGO;KG;56;99;25;-16,653;IGAZ
3810014;Z ALMA II.O.HAZAI MOLLIES;KG;86,13;249;25;52,738;IGAZ
3810028;Z ANANASZ II.O. COSTA RIC;DB;218;349;25;0;HAMIS
3810001;Z BANAN II.O. LEERTEKELT;KG;332,66;249;25;-50,593;IGAZ
3810000;Z BANAN II.O.CAVEND. ECUA;KG;212,17;349;25;61;IGAZ
3820056;Z BROKKOLI II.OSZT. HAZA;KG;275;449;25;0;IGAZ
3820030;Z BURGONYA BELGA KG;KG;57,07;99;25;29,652;IGAZ
3820022;Z BURGONYA HAZAI APRO;KG;76;99;25;-5,501;IGAZ
3820049;Z BURGONYA HOLLAND;KG;68,61;99;25;0;IGAZ
3820037;Z BURGONYA 2KG MAGYAR;DB;130,67;199;25;65;HAMIS
3820050;Z BURGONYA 5KG/ZACS MAGYA;DB;205;319;25;-63;HAMIS
3810006;Z CITROM II.O.TOROK VERNA;KG;280;499;25;-7,847;IGAZ
3810008;Z CITROM LEERTEKELT;KG;199;99;25;0,52;IGAZ
3810021;Z CSERESZNYE II.O HAZAI;KG;350;199;25;0;IGAZ
3810030;Z CSOVES KUKORICA DB;DB;72;139;25;1;HAMIS
3810012;Z DATOLYA 200G IMPORT;DB;116,1;139;25;-1;HAMIS
3200042;Z ECETES A.PAPR.500G VODR;DB;270;405;25;0;HAMIS
3200039;Z ECETES UBORKA 500G VODR;DB;234;359;25;0;HAMIS
3810039;Z EPER 250G I.OSZT SPANYL;DB;249,99;399;25;0;HAMIS
3810029;Z EPER I.OSZT HAZAI;KG;919,76;1399;25;0;IGAZ
3820013;Z FEJES KAPOSZT II.O.HAZA;KG;63,65;99;25;35,308;IGAZ
3820021;Z FEJES SALATA II.O. HAZA;DB;66,66;99;25;0;HAMIS
3820058;Z FEKETERETEK II.O. HAZAI;KG;120;199;25;0;IGAZ
3820018;Z FOKHAGYMA 0,5KG IMPORT;DB;270,82;449;25;-4;HAMIS
3820035;Z FOKHAGYMA KG II.O KINAI;KG;752,95;1150;25;6,26;IGAZ
3820054;Z FUGE 200G KALIFA;DB;169,21;229;25;20;HAMIS
3820040;Z FUGE 200G SERGEN/ELMAS;DB;200;299;25;9;HAMIS
3820008;Z FUGE KALIFA 200G;DB;115,62;199;25;0;HAMIS
3820016;Z FURTOS UBORKAII.OSZT.;KG;103,47;119;25;0;IGAZ
3820009;Z GOMBA 500G II.O.HAZAI;DB;200;299;25;3;HAMIS
3820029;Z GOMBA II.OSZT KG HAZAI;KG;352;549;25;2,9;IGAZ
3810041;Z GOROGDINNYE I.O. MAGYAR;KG;66;89;25;-17;IGAZ
3820046;Z GRAPEFRUIT II.O. TOROK;KG;228;349;25;0;IGAZ
3810044;Z GYOKER 1CSOM HAZAI II.O;DB;156;299;25;-5;HAMIS
3810037;Z GYOKER HAZAI KG II. OSZ;KG;337,21;630;25;32,794;IGAZ
3810024;Z GYOKER HAZAI KG II.OSZT;KG;366,65;199;25;-6,18;IGAZ
3820007;Z HEGYES EROS II.O HAZAI;DB;51,53;109;25;12;HAMIS
3820027;Z KARALABE DB II.O. OLASZ;DB;120;199;25;5;HAMIS
3820014;Z KARALABE HAZAI II.O KG;KG;100,34;159;25;0;IGAZ
3820024;Z KARFIOL KG II.O.FRANCI;KG;222,12;410;25;19,843;IGAZ
3820034;Z KARFIOL II.OSZT. MAGYAR;KG;160;299;25;7,856;IGAZ
3820025;Z KELKAPOSZTA II.O. HAZAI;KG;116,56;189;25;5,074;IGAZ
3820006;Z KIGYO UBORKA II.O.SPANY;KG;358,99;650;25;2,176;IGAZ
3820005;Z KIGYO UBORKA II.O.DARAB;DB;70;0;25;-3,328;HAMIS
8100000;Z KIWI II.O OLASZ K;KG;163;329;25;1,872;IGAZ
3810010;Z KIWI KOSARAS II.O.OLASZ;DB;216;359;25;-6;HAMIS
3810016;Z KORTE DB II.O. IMPORT;DB;65;99;25;0;HAMIS
3810023;Z KORTE II.O.CONCOR HAZAI;KG;210;349;25;-5,67;IGAZ
3810027;Z KORTE II.O.VILMOS BELGA;KG;240;349;25;-10,25;IGAZ
3200013;Z KOVASZOS UBI 750GR ZACS;DB;164,55;259;25;0;HAMIS
3820055;Z LEVESZOLDS.1KG II.O.HAZ;DB;204;299;25;-2;HAMIS
3820048;Z LEVESZOLDSEG 500G HAZAI;DB;151,09;99;25;26;HAMIS
3820036;Z LILAHAGYMA II.O HOLLAND;KG;127,1;199;25;10,329;IGAZ
3820051;Z LIME ZOLDCITROM II.O BR;DB;34,8;55;25;8;HAMIS
3810026;Z MANDARIN II.O HALOS SPA;DB;256;399;25;-3;HAMIS
3810009;Z MANDARIN II.OSZT OLASZ;KG;188,19;320;25;50,747;IGAZ
3810007;Z MANDARIN II.OSZT. SPAN;KG;316,65;499;25;-3,645;IGAZ
3810040;Z MEGGY I.O. 1KG MAGYAR;DB;180;270;25;0;HAMIS
5510012;Z MOGYORO HEJAS KIMERT;KG;464;749;25;1,132;IGAZ
3810032;Z NARANCSII.O.GOROG NAVEL;KG;169,16;249;25;8,716;IGAZ
3810003;Z NARANCS II.O NAVEL GORG;KG;123;249;25;46,859;IGAZ
